Timestamp,Link,Name,OS,Mountain,Select TT Challenge.10,Enter time as (sec).(mil) EX: 62.69.10,Select HS Challenge.10,Enter score as just a number.10,Challenge Type.9,Was WR,Unnamed: 69,challenge name,type,score,chaltype
2020-11-24 18:31:22,https://drive.google.com/open?id=19w8XzaWzaSQDntrmmsBAPU83p8spjrzq,SYNO,iOS,Elnakka,,,,,,FALSE,Race,Ellnau Shoulder Track,Time trial,34.88,Race
2020-11-24 18:32:36,https://drive.google.com/open?id=1Asf1h3Sm3geFuAJyR487af_JRHLzmuk8,SYNO,iOS,Elnakka,,,,,,FALSE,Trail,Clover Road Trail,Time trial,17.84,Trail
2020-11-24 18:33:37,https://drive.google.com/open?id=1sBBQNBxlI9brdSMBI_8mfNl-NuA7T3-G,SYNO,iOS,Elnakka,,,,,,FALSE,Trail,Ellnau River Rush,Time trial,21.78,Trail
2020-11-24 18:34:45,https://drive.google.com/open?id=1a5CvxL1BHkmDII6ELJSs3zx-JTK1NQEH,SYNO,iOS,Elnakka,,,,,,FALSE,Trail,Forest Excursion,Time trial,22.86,Trail
2020-12-19 16:46:43,https://drive.google.com/open?id=1vmRhWssZusKFglyTPjDUz1AlnXriLYn7,hschindele,iOS,Elnakka,,,,,,TRUE,Trail,Forest Excursion,Time trial,21.88,Trail
2020-12-19 17:20:00,https://drive.google.com/open?id=1cmGy1CP1PabARs63Uvpvb9gke3RN-Ahf,hschindele,iOS,Elnakka,,,,,,TRUE,Race,The Elements,Time trial,26.28,Race
2020-12-20 12:02:01,https://drive.google.com/open?id=13yvrpeyz88yB_KrahN04crgSmZvGCtGR,hschindele,iOS,Elnakka,,,,,,TRUE,Race,The Path Finder,Time trial,33.58,Race
2020-12-20 14:39:16,https://drive.google.com/open?id=1QZ7_B4_cMJXTl0zg0dRY_kdcq77kZbjv,hschindele,iOS,Elnakka,,,,,,TRUE,Race,Ellnau Shoulder Track,Time trial,31.86,Race
2020-12-20 17:15:03,https://drive.google.com/open?id=1N273dWFkbGKctku8LV5-VIZ62RpQ-gxX,hschindele,iOS,Elnakka,,,,,,TRUE,Trail,Ellnau River Rush,Time trial,21.31,Trail
2020-12-20 19:23:30,https://drive.google.com/open?id=1aPc-prglji5b8MPUPayfa02ozltNpcPv,hschindele,iOS,Elnakka,,,,,,TRUE,Trail,The Pillow Pass,Time trial,15.85,Trail
2020-12-21 8:46:06,https://drive.google.com/open?id=1H2M0HkeGbmrQJDKmVeKEuyCVmjq-JiEV,hschindele,iOS,Elnakka,,,,,,TRUE,Trail,Across The Clover Ridge,Time trial,39.96,Trail
2020-12-21 9:37:57,https://drive.google.com/open?id=1DC71a1Tm2upzLVZz-0lA2gTpKfs1qTxX,hschindele,iOS,Elnakka,,,,,,TRUE,TTB,Elnakka West,Time trial,27.98,TTB
2021-01-01 13:02:05,https://drive.google.com/open?id=1Z6Z1_8cGs4aIPzJtcfxCk1W1zsjySa4q,Antaris,iOS,Elnakka,,,,,,FALSE,Race,The Perfect Turns,Time trial,14.38,Race
2021-01-01 13:04:41,https://drive.google.com/open?id=1H6INm5TUaEzHdHV4NemiCk4yqteEBo44,Antaris,iOS,Elnakka,,,,,,FALSE,Race,The Elements,Time trial,27.43,Race
2021-01-02 15:48:55,https://drive.google.com/open?id=12JDkTorDJmnPUKMi1Ew-exnmxefBBSss,massiv97,Android,Elnakka,,,,,,FALSE,Race,The Elements,Time trial,27.13,Race
2021-01-02 15:49:41,https://drive.google.com/open?id=1nT1wFMDNi61azptbeoLCZZOAWKNLgkYD,massiv97,Android,Elnakka,,,,,,FALSE,Trail,Ellnau River Rush,Time trial,21.85,Trail
2021-01-03 17:07:39,https://drive.google.com/open?id=1jWcyd0cQD_9-a2vg3ZT5pZQCYk8hFAKr,massiv97,Android,Elnakka,,,,,,FALSE,Trail,The Pillow Pass,Time trial,16.28,Trail
2021-01-03 17:08:28,https://drive.google.com/open?id=19R75Ghfn-Cl_8JQukgP5nlVh6X_cxcN6,massiv97,Android,Elnakka,,,,,,FALSE,Race,The Perfect Turns,Time trial,14.19,Race
2021-01-03 17:09:12,https://drive.google.com/open?id=1iHX3v9mAmy40p3CFBElxKFTT2c_bUoOL,massiv97,Android,Elnakka,,,,,,TRUE,Trail,The Boulder Valley Pass,Time trial,21.48,Trail
2021-01-04 2:40:32,https://drive.google.com/open?id=1N6m-xDA8saQbm9saf2XC_ULEIln7W9jW,Mountain_Greg,Android,Elnakka,,,,,,FALSE,Race,The Elements,Time trial,27.41,Race
2021-01-04 2:42:24,https://drive.google.com/open?id=1UCkfz68aa81K3JISOkLbXWrQgNXhUty-,Mountain_Greg,Android,Elnakka,,,,,,FALSE,Trail,Ellnau River Rush,Time trial,21.82,Trail
2021-01-04 2:43:27,https://drive.google.com/open?id=1ZfDzWJ2nz-E77J-wQlfrlnMY9JZzN8Yw,Mountain_Greg,Android,Elnakka,,,,,,FALSE,Trail,The Pillow Pass,Time trial,16.47,Trail
2021-01-04 2:44:21,https://drive.google.com/open?id=1m5si4-Ifz2ErHpc1R23q-uIF1ELlu3I_,Mountain_Greg,Android,Elnakka,,,,,,FALSE,Trail,Forest Excursion,Time trial,22.97,Trail
2021-01-04 2:45:21,https://drive.google.com/open?id=1DtxUUYO4FMVnFDI0hY7d-WjlG4iZkFF1,Mountain_Greg,Android,Elnakka,,,,,,FALSE,TTB,Elnakka West,Time trial,28.91,TTB
2021-01-04 8:47:05,https://drive.google.com/open?id=1aNQ6Mc9RpSuBC8Lrf7UldphlJjajUMc8,Mountain_Greg,Android,Elnakka,,,,,,FALSE,Trail,Clover Road Trail,Time trial,17.86,Trail
2021-01-04 8:48:29,https://drive.google.com/open?id=1FMP35zjCM0Yx86gaK7PRiQt3EYv674uY,Mountain_Greg,Android,Elnakka,,,,,,FALSE,Race,The Perfect Turns,Time trial,14.11,Race
2021-01-04 8:50:51,https://drive.google.com/open?id=1d5TPL-Y8VUT1iNApR2SJaUxWrOrj6mRz,Mountain_Greg,Android,Elnakka,,,,,,FALSE,Race,Super G,Time trial,36.98,Race
2021-01-04 12:37:25,https://drive.google.com/open?id=1zLSpkwvaVbSGLqWLaOYWKHE_lr3afvL9,SYNO,iOS,Elnakka,,,,,,TRUE,Race,The Perfect Turns,Time trial,13.88,Race
2021-01-04 12:40:09,https://drive.google.com/open?id=1-Dh1Q3CGuptEerLRAg7hNkoFjKveB14O,SYNO,iOS,Elnakka,,,,,,TRUE,Distance,Boulder Hill Escape,High score,292.1,Distance
2021-01-04 14:33:17,https://drive.google.com/open?id=1utE7EoAVsfLKgOGMTJO0DBYNgU6mADcB,Gjeep302,Android,Elnakka,,,,,,FALSE,Slap,Bear Cub Run,High score,11.0,Slap
2021-01-04 15:03:55,https://drive.google.com/open?id=1cAvZTXighZ8RJjJAkxLcyvtraE4Au8Ob,Gjeep302,Android,Elnakka,,,,,,FALSE,Slap,The Pist Bully,High score,24.0,Slap
2021-01-04 15:46:59,https://drive.google.com/open?id=15kQwgyh4yM7PMxZXapxt1x5Q5Cn7KYXe,Gjeep302,Android,Elnakka,,,,,,FALSE,Race,The Perfect Turns,Time trial,14.06,Race
