Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2021-04-05 23:34:43,https://drive.google.com/open?id=171Zmfd1P-k90OrJN_WNjiH9-sAqrwEM_,Ryan Monty,Android,Pinecone Peaks,False,Race,Hazy Maze,Time Trial,16.88,Race
2021-04-05 23:49:09,https://drive.google.com/open?id=1QosZh6f58ntIGJOpGf5twIJ2m5gty7SE,Ryan Monty,Android,Pinecone Peaks,False,Trail,Level 3,Time Trial,5.66,Trail
2021-04-06 0:03:39,https://drive.google.com/open?id=123mVtxucIgCT3dIKV9htsnzq5wstFBiZ,Ryan Monty,Android,Pinecone Peaks,False,Trail,The Little Skipper,Time Trial,11.48,Trail
2021-04-06 0:41:08,https://drive.google.com/open?id=1f7Ozm7pjKwRipYNuW61hElSgS_V0Emsm,Ryan Monty,Android,Pinecone Peaks,False,Trail,Popsicle Slide,Time Trial,8.93,Trail
2021-04-06 21:37:01,https://drive.google.com/open?id=1nNYedDg0DoWQpTAzdxXPt65ejr22uTOT,Ryan Monty,Android,Pinecone Peaks,False,Race,Googly Eyes,Time Trial,18.16,Race
2021-04-06 23:46:38,https://drive.google.com/open?id=1fR1QwpjW9io0nleSzpQk-xGxLie11yFv,Ryan Monty,Android,Pinecone Peaks,False,Trail,Tic Tac Toe,Time Trial,9.97,Trail
2021-04-07 3:30:38,https://drive.google.com/open?id=1daG8P0MJyhB83QwZ3ANgD5DlDnAJ-BtI,Ryan Monty,Android,Pinecone Peaks,True,Trail,Popsicle Challenge,Time Trial,9.58,Trail
2021-04-07 3:46:02,https://drive.google.com/open?id=11nP3f2DUT5ogZkC-xnfNt7ESmNH8ZKRy,Ryan Monty,Android,Pinecone Peaks,False,Trail,Level 2,Time Trial,7.91,Trail
2021-04-07 4:21:38,https://drive.google.com/open?id=1tF2MVceUNi4qOPGY6FdJJNZ9qpAyNXEQ,Ryan Monty,Android,Pinecone Peaks,False,Trail,Level 1,Time Trial,5.93,Trail
2021-04-07 7:24:16,https://drive.google.com/open?id=1QSi-k-2knHkzUAmPogp6AU7kkT7JzsVe,Ryan Monty,Android,Pinecone Peaks,False,TTB,Make Haste,Time Trial,67.92,TTB
